Date and Time,Event ID,Task Category,LogSource,Keywords
2026-04-22 03:43:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 03:44:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 03:45:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 03:46:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 03:47:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 03:48:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 03:49:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 03:50:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 03:51:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 03:52:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 03:53:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 03:54:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 03:55:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 03:56:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 03:57:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 03:58:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 03:59:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 04:00:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 04:01:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 04:02:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 04:03:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 04:04:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 04:05:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 04:06:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 04:07:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 04:08:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 04:09:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 04:10:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 04:11:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 04:12:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 04:13:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 04:14:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 04:15:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 04:16:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 04:17:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 04:18:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 04:19:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 04:20:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 04:21:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 04:22:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 04:23:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 04:24:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 04:25:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 04:26:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 04:27:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 04:28:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 04:29:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 04:30:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 04:31:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 04:32:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 04:33:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 04:34:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 04:35:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 04:36:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 04:37:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 04:38:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 04:39:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 04:40:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 04:41:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 04:42:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 04:43:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 04:44:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 04:45:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 04:46:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 04:47:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 04:48:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 04:49:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 04:50:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 04:51:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 04:52:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 04:53:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 04:54:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 04:55:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 04:56:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 04:57:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 04:58:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 04:59:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 05:00:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 05:01:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 05:02:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 05:03:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 05:04:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 05:05:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 05:06:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 05:07:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 05:08:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 05:09:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 05:10:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 05:11:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 05:12:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 05:13:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 05:14:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 05:15:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 05:16:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 05:17:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 05:18:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 05:19:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 05:20:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 05:21:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 05:22:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 05:23:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 05:24:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 05:25:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 05:26:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 05:27:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 05:28:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 05:29:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 05:30:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 05:31:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 05:32:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 05:33:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 05:34:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 05:35:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 05:36:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 05:37:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 05:38:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 05:39:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 05:40:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 05:41:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 05:42:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 05:43:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 05:44:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 05:45:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 05:46:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 05:47:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 05:48:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 05:49:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 05:50:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 05:51:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 05:52:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 05:53:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 05:54:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 05:55:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 05:56:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 05:57:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 05:58:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 05:59:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 06:00:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 06:01:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 06:02:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 06:03:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 06:04:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 06:05:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 06:06:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 06:07:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 06:08:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 06:09:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 06:10:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 06:11:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 06:12:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 06:13:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 06:14:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 06:15:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 06:16:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 06:17:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 06:18:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 06:19:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 06:20:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 06:21:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 06:22:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 06:23:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 06:24:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 06:25:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 06:26:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 06:27:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 06:28:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 06:29:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 06:30:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 06:31:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 06:32:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 06:33:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 06:34:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 06:35:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 06:36:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 06:37:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 06:38:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 06:39:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 06:40:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 06:41:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 06:42:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 06:43:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 06:44:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 06:45:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 06:46:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 06:47:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 06:48:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 06:49:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 06:50:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 06:51:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 06:52:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 06:53:06,7000,Registry Value Read: HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\RecentDocs,REGISTRY,None
2026-04-22 06:54:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 06:55:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 06:56:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 06:57:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 06:58:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 06:59:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 07:00:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 07:01:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 07:02:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 07:03:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 07:04:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 07:05:06,7000,Registry Value Read: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall\Office365,REGISTRY,None
2026-04-22 07:06:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 07:07:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 07:08:06,7000,Registry Value Read: HKCU\Control Panel\Desktop\Wallpaper,REGISTRY,None
2026-04-22 07:09:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
2026-04-22 07:10:06,7000,Registry Value Read: HKLM\SYSTEM\CurrentControlSet\Control\TimeZoneInformation,REGISTRY,None
